Age,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Stress_Index,GPA,Semester_GPA,CGPA,Dropout,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Exam_Score,Absence_Rate,Academic_Performance,Dropout_Risk_Index
18,4,80,2,6,2,2,2,0,1,1,0,0,0,1,0,0,0,0,54.0,20,53.4,34.0
23,4,71,1,5,3,2,3,0,1,0,0,0,1,0,0,1,0,0,54.5,29,56.15,28.6
25,5,70,1,6,2,2,2,0,0,0,0,0,0,1,1,0,0,0,60.0,30,57.6,31.0
23,2,82,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,44.0,18,48.8,30.200000000000003
17,1,82,3,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,24.0,18,27.599999999999994,56.2
19,3,85,2,5,1,1,1,0,1,0,0,0,1,0,0,0,1,0,50.5,15,53.349999999999994,30.0
23,2,85,3,7,2,2,2,0,1,1,0,0,0,1,0,1,0,0,35.5,15,38.05,47.0
19,2,78,0,9,0,0,0,1,1,0,1,1,0,0,0,0,0,1,37.0,22,34.3,47.8
22,0,96,2,6,1,1,1,1,1,1,0,1,0,0,0,0,0,0,30.0,4,36.6,39.6
22,4,73,2,5,1,1,1,0,0,0,1,0,0,0,0,0,0,1,52.5,27,54.75,31.799999999999997
19,2,78,1,4,4,3,3,0,1,1,0,0,0,0,1,0,0,0,44.0,22,51.199999999999996,26.799999999999997
20,2,88,2,4,3,3,3,0,1,1,0,0,1,0,0,0,1,0,46.0,12,52.599999999999994,26.799999999999997
17,3,76,3,6,1,1,1,0,1,0,0,0,1,0,0,0,0,0,41.0,24,44.3,42.6
18,4,82,1,5,2,2,2,0,1,1,1,1,0,0,0,1,0,0,60.0,18,60.0,24.200000000000003
20,3,77,2,6,2,2,2,0,1,1,0,0,0,0,1,0,0,0,44.5,23,46.75,38.2
18,2,78,1,4,3,3,3,0,1,0,1,1,0,0,0,0,0,0,44.0,22,51.199999999999996,26.799999999999997
24,5,71,3,5,1,2,2,0,1,1,0,0,1,0,0,0,1,0,56.5,29,57.55,33.6
17,4,88,3,5,3,3,3,0,1,0,0,0,1,0,0,0,0,1,57.0,12,57.9,29.799999999999997
20,4,88,0,3,3,4,4,0,1,0,0,0,1,0,1,0,0,0,70.0,12,71.8,7.800000000000001
21,3,88,2,4,1,1,1,0,1,0,0,1,0,0,0,0,1,0,54.0,12,58.199999999999996,23.799999999999997
24,5,78,2,4,4,3,3,0,1,0,1,1,0,0,0,0,0,0,65.0,22,65.9,21.799999999999997
17,4,84,2,10,0,0,0,1,1,0,0,1,0,0,1,0,0,0,48.0,16,39.599999999999994,52.400000000000006
23,4,98,0,7,1,1,1,0,1,1,0,0,1,0,0,0,1,0,67.0,2,60.099999999999994,23.799999999999997
21,5,84,3,3,4,3,3,0,1,0,0,0,0,1,0,0,0,1,67.0,16,69.7,18.4
18,1,72,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,34.0,28,49.0,26.200000000000003
22,4,75,1,3,0,1,1,0,1,1,0,0,0,1,1,0,0,0,60.5,25,65.14999999999999,17.0
21,3,74,0,8,2,2,2,1,0,1,1,0,1,0,1,0,0,0,45.0,26,42.3,41.4
19,3,92,3,3,3,3,3,0,1,1,0,0,1,0,0,1,0,0,55.0,8,61.3,21.2
21,5,85,1,8,2,2,2,1,1,1,0,0,1,0,1,0,0,0,63.5,15,55.24999999999999,35.0
20,5,69,1,5,3,3,3,1,1,0,1,0,0,1,0,0,1,0,61.5,31,61.05,26.4
21,5,92,1,5,3,3,3,0,1,1,0,1,0,0,0,0,1,0,73.0,8,69.1,17.200000000000003
22,4,86,0,3,3,3,3,0,1,1,0,1,0,0,0,1,0,0,69.0,14,71.1,8.600000000000001
24,3,83,1,7,2,2,2,0,1,0,1,0,1,0,0,0,0,0,48.5,17,47.14999999999999,36.8
18,5,94,0,6,2,3,3,0,1,0,0,0,1,0,0,0,1,0,75.0,6,68.1,17.4
25,2,80,2,7,3,2,2,0,1,0,0,0,1,0,0,1,0,0,36.0,20,38.4,45.0
17,6,92,1,5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,81.0,8,74.69999999999999,14.200000000000003
20,3,64,1,6,0,0,0,1,1,1,1,0,0,1,0,0,0,1,41.0,36,44.3,39.4
22,3,76,0,8,2,2,2,1,1,0,1,0,1,0,0,0,0,0,46.0,24,42.99999999999999,40.6
21,3,88,1,6,2,1,1,0,1,1,0,1,0,0,1,0,0,0,53.0,12,52.699999999999996,29.799999999999997
19,4,95,1,3,2,2,2,0,1,0,1,0,1,0,1,0,0,0,70.5,5,72.14999999999999,9.0
20,4,72,3,5,1,1,1,0,1,0,1,0,0,0,1,0,0,0,49.0,28,52.3,36.2
19,3,78,2,6,1,1,1,0,0,0,0,0,0,1,0,1,0,0,45.0,22,47.099999999999994,37.8
19,4,83,1,8,1,1,1,1,1,0,0,0,0,1,0,0,0,0,54.5,17,48.949999999999996,38.8
22,3,74,2,6,4,3,3,0,1,0,0,0,0,0,0,0,0,1,43.0,26,45.699999999999996,39.4
21,0,79,3,7,1,1,1,1,1,0,1,0,0,0,0,0,0,0,16.5,21,24.75,55.4
19,7,94,3,6,3,3,3,0,1,0,1,0,0,1,1,0,0,0,82.0,6,73.0,23.4
23,6,73,1,3,4,4,4,0,1,1,1,0,0,0,0,0,1,0,75.5,27,75.64999999999999,11.8
21,2,80,4,7,2,2,2,0,1,0,0,0,0,1,0,0,0,0,30.0,20,34.2,53.0
22,3,84,4,5,3,3,3,0,1,1,0,1,0,0,0,1,0,0,44.0,16,48.8,38.4
22,3,85,4,9,2,2,2,1,1,0,1,0,0,0,1,0,0,0,36.5,15,33.949999999999996,58.0
19,4,75,3,2,2,2,2,0,1,0,1,1,0,0,0,0,0,1,56.5,25,64.75,20.0
19,4,80,0,3,1,2,2,0,1,1,0,1,0,0,0,0,0,1,66.0,20,69.0,11.0
22,2,79,2,6,1,1,1,0,0,0,0,0,0,0,0,1,0,0,37.5,21,41.85,40.4
22,4,84,0,5,2,2,2,0,1,0,0,0,0,1,0,0,1,0,64.0,16,62.8,19.4
21,4,72,4,5,1,1,1,0,0,0,1,0,1,0,0,0,1,0,46.0,28,50.199999999999996,40.2
21,6,92,0,5,3,4,3,0,1,1,0,0,1,0,0,0,0,0,84.0,8,76.8,10.2
23,3,84,0,5,2,2,2,0,1,0,0,1,0,0,0,0,0,0,56.0,16,57.199999999999996,22.4
19,5,90,4,4,2,3,3,0,1,0,0,1,0,0,0,0,0,0,65.0,10,65.9,25.0
22,4,77,2,7,3,3,3,0,1,0,0,1,0,0,0,1,0,0,50.5,23,48.55,40.2
20,2,72,7,4,1,1,1,1,0,0,1,0,0,0,0,0,1,0,23.0,28,36.5,53.2
20,4,74,2,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,51.0,26,51.3,36.4
23,4,87,1,5,4,3,4,0,1,1,0,1,0,0,0,0,0,0,62.5,13,61.75,22.200000000000003
22,5,78,0,8,0,0,0,1,1,0,1,0,0,1,0,0,1,0,63.0,22,54.89999999999999,33.8
22,2,69,2,1,3,3,3,1,1,0,0,0,0,0,0,1,0,0,42.5,31,57.349999999999994,19.4
23,3,83,2,3,1,2,2,0,1,0,0,0,1,0,0,0,1,0,53.5,17,60.25,20.8
21,5,79,4,9,1,1,1,1,1,0,1,0,1,0,0,0,1,0,49.5,21,43.05,54.400000000000006
22,1,79,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25.5,21,35.849999999999994,46.4
20,2,68,2,4,2,2,2,1,1,0,0,1,0,0,0,0,0,0,36.0,32,45.599999999999994,34.8
21,4,69,2,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,54.5,31,60.95,23.4
20,4,77,0,4,2,2,2,0,1,1,0,0,1,0,0,0,0,0,62.5,23,64.15,17.200000000000003
21,3,74,2,6,2,2,2,0,1,0,1,0,0,0,0,0,1,0,43.0,26,45.699999999999996,39.4
22,4,62,1,5,3,3,3,1,1,1,1,0,0,1,0,0,1,0,50.0,38,53.0,32.2
19,3,88,1,6,3,3,3,0,1,1,0,1,0,0,0,0,0,1,53.0,12,52.699999999999996,29.799999999999997
25,5,73,2,2,2,1,1,0,1,0,0,0,1,0,0,1,0,0,66.5,27,71.75,13.8
18,4,74,1,5,2,2,2,0,1,0,1,0,0,1,0,0,1,0,56.0,26,57.199999999999996,27.4
18,2,77,2,6,3,3,3,0,1,0,0,0,1,0,0,0,1,0,36.5,23,41.15,41.2
23,4,74,3,6,2,2,2,0,1,0,0,0,0,1,0,0,1,0,48.0,26,49.199999999999996,40.4
22,3,80,2,5,2,2,2,0,1,1,1,0,0,1,0,1,0,0,48.0,20,51.599999999999994,32.0
22,3,90,3,3,2,2,2,0,1,1,0,0,0,0,0,1,0,0,54.0,10,60.599999999999994,22.0
22,2,79,4,3,1,1,1,0,1,0,1,1,0,0,1,0,0,0,37.5,21,49.05,33.4
21,2,84,1,7,2,2,2,0,1,0,0,0,0,0,0,1,0,0,41.0,16,41.9,39.4
19,2,63,5,4,1,2,2,1,0,0,1,0,0,0,0,0,0,0,24.5,37,37.55,48.8
21,5,82,4,4,4,4,4,0,1,1,0,0,0,0,0,0,0,0,61.0,18,63.099999999999994,28.200000000000003
19,4,93,2,5,1,1,1,0,1,0,0,1,0,0,0,0,0,0,62.5,7,61.75,23.799999999999997
23,5,82,4,3,2,2,2,0,1,0,0,0,1,0,0,0,1,0,63.0,18,66.89999999999999,23.200000000000003
20,2,83,2,6,1,1,1,0,1,1,0,0,1,0,0,0,0,1,39.5,17,43.25,38.8
19,3,84,2,3,3,3,3,0,1,1,1,1,0,0,0,1,0,0,54.0,16,60.599999999999994,20.4
20,3,94,3,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,48.0,6,46.8,40.4
21,3,92,1,3,3,3,3,0,1,1,0,0,1,0,0,0,1,0,61.0,8,65.5,13.2
19,4,73,1,5,2,2,2,0,1,0,0,1,0,0,1,0,0,0,55.5,27,56.849999999999994,27.799999999999997
19,4,91,2,6,3,3,3,0,1,1,0,1,0,0,0,0,0,1,59.5,9,57.25,29.6
21,5,93,2,6,2,1,1,0,1,1,1,0,1,0,0,0,0,0,68.5,7,63.55,25.799999999999997
21,1,68,3,5,2,2,2,1,1,1,1,1,0,0,0,0,1,0,23.0,32,34.099999999999994,46.8
19,6,82,2,4,4,3,3,0,1,1,0,0,0,1,0,0,1,0,75.0,18,72.9,17.200000000000003
20,2,86,3,8,0,0,0,1,0,1,1,0,0,1,1,0,0,0,34.0,14,34.599999999999994,51.6
21,4,59,0,5,1,2,2,1,1,0,0,1,0,0,0,0,0,0,51.5,41,54.05,29.400000000000006
17,4,76,2,5,2,2,2,0,1,1,0,1,0,0,0,0,1,0,54.0,24,55.8,30.6
17,4,76,0,2,3,3,3,0,1,0,0,0,1,0,0,0,0,1,66.0,24,71.39999999999999,7.600000000000001
19,5,76,2,5,3,3,3,0,1,0,1,0,0,0,0,1,0,0,62.0,24,61.4,27.6
20,5,90,0,5,3,3,3,0,1,1,0,0,1,0,0,0,1,0,75.0,10,70.5,14.0
21,4,81,2,3,2,3,3,0,1,1,1,0,0,1,0,0,1,0,60.5,19,65.14999999999999,18.6
24,4,85,0,4,3,3,3,0,1,0,0,0,0,1,0,0,0,0,66.5,15,66.94999999999999,14.0
22,2,82,2,5,3,3,3,0,1,1,1,0,1,0,0,0,1,0,41.0,18,46.7,34.2
20,3,100,3,6,2,3,3,0,1,0,0,0,1,0,1,0,0,0,53.0,0,52.699999999999996,33.0
21,2,90,0,3,2,2,2,0,1,0,0,1,0,0,0,1,0,0,55.0,10,61.3,13.0
18,0,81,3,3,1,1,1,1,1,1,0,1,0,0,1,0,0,0,25.5,19,40.65,34.6
21,2,79,1,5,3,3,3,0,1,0,1,0,0,1,1,0,0,0,42.5,21,47.75,31.4
20,2,76,2,4,4,3,3,0,1,0,1,0,0,1,0,1,0,0,40.0,24,48.4,31.6
21,2,74,3,5,2,2,2,0,1,1,1,1,0,0,0,1,0,0,34.0,26,41.8,41.4
19,4,72,1,8,0,0,0,1,1,1,0,1,0,0,1,0,0,0,49.0,28,45.099999999999994,43.2
22,4,89,2,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,60.5,11,60.349999999999994,25.4
24,5,74,2,7,0,1,1,0,1,0,1,1,0,0,0,0,0,1,57.0,26,53.099999999999994,38.4
20,1,87,1,3,2,2,2,1,0,1,1,1,0,0,0,0,0,0,42.5,13,52.55,21.2
21,3,78,1,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,52.0,22,56.8,23.799999999999997
22,3,76,1,4,2,3,3,0,1,1,0,0,1,0,0,0,0,1,51.0,24,56.099999999999994,24.6
20,5,79,0,3,4,3,3,0,1,1,0,1,0,0,0,1,0,0,73.5,21,74.25,8.399999999999999
21,4,96,3,2,4,4,3,0,1,1,0,0,0,1,0,0,0,1,67.0,4,72.1,11.600000000000001
21,4,100,1,5,2,3,3,0,1,1,1,0,0,1,0,0,0,0,69.0,0,66.3,17.0
21,2,79,0,6,1,1,1,0,1,0,0,0,0,1,0,0,0,0,43.5,21,46.05,32.4
19,5,78,4,3,3,3,3,0,1,0,0,0,0,1,0,0,1,0,61.0,22,65.5,24.799999999999997
21,3,89,2,4,2,2,2,0,1,0,0,0,1,0,1,0,0,0,54.5,11,58.55,23.4
22,1,83,0,5,2,1,1,1,1,0,0,0,1,0,0,0,1,0,39.5,17,45.65,28.8
24,4,76,0,5,1,1,1,0,1,1,0,0,0,0,0,1,0,0,60.0,24,60.0,22.6
23,4,85,2,7,2,2,2,0,1,1,0,0,0,0,0,0,0,0,54.5,15,51.349999999999994,37.0
25,3,88,0,7,1,1,1,0,1,0,0,1,0,0,0,1,0,0,54.0,12,51.0,30.799999999999997
19,3,80,3,4,3,3,3,0,1,0,0,0,1,0,0,0,0,0,47.0,20,53.3,31.0
22,2,80,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,46.0,20,50.199999999999996,27.0
21,5,95,0,3,2,2,2,0,0,1,1,0,1,0,0,0,0,0,81.5,5,79.85,2.0
25,4,75,2,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,47.5,25,44.05,46.0
19,2,77,4,6,1,1,1,0,0,1,0,1,0,0,1,0,0,0,30.5,23,36.949999999999996,49.2
19,4,78,3,7,3,3,3,0,1,0,1,0,0,1,0,0,0,0,48.0,22,46.8,43.8
19,3,95,2,4,3,3,3,0,0,1,0,0,0,1,1,0,0,0,57.5,5,60.65,21.0
17,2,66,1,7,1,1,1,1,1,0,0,0,0,1,0,0,0,1,32.0,34,35.599999999999994,46.6
19,6,88,0,6,2,2,2,0,0,1,1,0,0,1,1,0,0,0,80.0,12,71.6,16.799999999999997
19,3,81,2,7,0,0,0,0,1,0,1,0,1,0,0,1,0,0,44.5,19,44.349999999999994,41.6
21,2,96,1,3,2,2,2,0,1,0,0,0,0,0,0,0,1,0,55.0,4,61.3,14.600000000000001
21,2,84,2,5,2,2,2,0,1,0,1,1,0,0,0,0,0,1,42.0,16,47.4,33.4
25,3,64,1,7,0,1,1,1,1,0,1,0,1,0,0,1,0,0,39.0,36,40.5,44.4
23,4,94,1,5,2,2,2,0,1,1,0,0,0,0,0,0,1,0,66.0,6,64.19999999999999,19.4
19,3,80,2,6,1,0,0,0,1,0,0,0,0,1,1,0,0,0,46.0,20,47.8,37.0
19,5,65,0,6,2,2,2,1,0,0,0,0,1,0,0,0,0,1,60.5,35,57.949999999999996,29.0
22,5,78,2,6,1,1,1,0,1,1,0,0,0,0,0,0,1,0,61.0,22,58.3,31.799999999999997
18,4,82,2,6,3,3,3,0,1,0,0,0,0,1,0,1,0,0,55.0,18,54.1,33.2
25,7,73,1,6,2,2,2,0,1,1,0,0,0,0,0,0,0,0,77.5,27,69.85,23.799999999999997
23,4,69,1,6,1,1,0,1,1,0,0,1,0,0,1,0,0,0,51.5,31,51.65,34.4
20,2,84,2,7,2,2,2,0,1,0,0,0,0,0,0,1,0,0,38.0,16,39.8,43.4
17,5,72,4,4,3,3,3,0,1,0,0,0,0,0,0,1,0,0,56.0,28,59.599999999999994,32.2
24,4,73,3,6,1,2,2,0,1,1,0,0,0,1,0,1,0,0,47.5,27,48.85,40.8
20,4,92,2,7,2,2,2,0,1,0,0,1,0,0,0,0,1,0,58.0,8,53.8,34.2
23,4,79,3,4,1,1,1,0,1,1,0,0,1,0,1,0,0,0,54.5,21,58.55,28.4
17,3,72,0,4,3,3,4,0,1,0,1,0,0,1,0,0,0,0,52.0,28,56.8,22.200000000000003
19,6,74,3,6,4,3,3,0,1,0,1,0,0,0,1,0,0,0,64.0,26,60.4,34.4
21,1,85,2,8,2,2,2,1,1,0,1,1,0,0,0,0,0,1,28.5,15,30.75,51.0
21,5,85,3,5,2,2,2,0,1,0,1,1,0,0,0,1,0,0,63.5,15,62.449999999999996,28.0
20,4,87,2,5,1,1,1,0,1,0,1,0,1,0,0,0,0,0,59.5,13,59.65,26.200000000000003
22,4,88,4,6,1,2,2,0,1,0,1,0,0,1,0,0,0,1,52.0,12,52.0,38.8
18,3,84,3,4,3,3,3,0,1,0,0,0,1,0,0,0,0,0,49.0,16,54.699999999999996,29.4
20,5,86,1,9,2,2,2,1,1,1,1,0,0,0,0,0,1,0,62.0,14,51.8,39.6
21,5,78,1,3,2,2,2,0,1,1,0,0,0,1,0,0,0,1,70.0,22,71.8,12.8
22,3,73,1,5,1,1,1,0,1,0,0,1,0,0,0,0,1,0,47.5,27,51.25,30.799999999999997
22,5,92,2,5,2,2,2,0,1,0,1,0,0,0,0,1,0,0,70.0,8,67.0,21.200000000000003
18,4,89,2,1,3,3,3,0,1,0,1,0,0,0,0,0,1,0,68.5,11,75.55,5.399999999999999
17,3,79,2,4,3,3,3,0,1,0,1,1,0,0,0,0,0,1,49.5,21,55.05,27.4
23,1,76,3,3,1,1,1,1,0,0,1,1,0,0,0,0,0,1,31.0,24,44.5,33.6
21,5,100,4,6,1,1,1,0,1,0,0,0,1,0,0,0,1,0,66.0,0,61.8,31.0
19,3,74,3,2,2,2,2,0,1,1,0,0,0,0,0,0,1,0,48.0,26,58.8,23.4
24,4,83,2,5,2,1,1,0,1,1,0,0,0,0,0,0,0,1,57.5,17,58.25,27.799999999999997
21,5,76,1,3,4,3,3,0,0,1,0,1,0,0,0,0,0,1,69.0,24,71.1,13.600000000000001
23,2,78,0,7,2,1,2,0,1,0,1,0,1,0,1,0,0,0,41.0,22,41.9,37.8
21,5,76,0,3,2,2,2,0,1,1,0,0,1,0,1,0,0,0,72.0,24,73.2,9.600000000000001
25,2,64,1,6,1,0,0,1,1,0,0,1,0,0,0,0,1,0,33.0,36,38.699999999999996,42.4
24,5,85,0,7,2,1,1,0,1,1,0,0,1,0,0,0,0,0,68.5,15,61.14999999999999,26.0
20,6,87,7,6,2,2,2,1,1,1,1,1,0,0,0,0,0,1,58.5,13,56.55,45.2
23,5,76,0,3,3,3,3,0,1,0,0,0,0,1,0,1,0,0,72.0,24,73.2,9.600000000000001
22,4,100,2,7,3,3,3,0,1,1,1,1,0,0,1,0,0,0,62.0,0,56.599999999999994,31.0
24,5,84,1,6,3,3,3,0,1,0,1,1,0,0,0,0,1,0,67.0,16,62.5,25.4
18,3,83,0,1,3,4,4,0,1,0,0,1,0,0,0,1,0,0,63.5,17,72.05,2.8000000000000007
22,2,85,4,5,0,0,0,0,1,0,1,1,0,0,0,0,0,1,36.5,15,43.55,41.0
23,3,77,5,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,27.5,23,25.25,70.2
17,6,74,1,7,1,1,1,0,1,0,0,0,0,0,0,1,0,0,68.0,26,60.8,31.4
18,2,75,4,4,2,2,2,0,1,1,1,0,0,0,0,0,0,1,33.5,25,43.849999999999994,40.0
17,5,77,2,6,3,3,3,0,1,0,1,1,0,0,1,0,0,0,60.5,23,57.949999999999996,32.2
20,3,86,0,4,3,3,3,0,0,1,0,1,0,0,0,0,1,0,59.0,14,61.699999999999996,16.6
22,3,79,3,7,0,1,1,0,1,1,0,0,0,1,0,0,1,0,40.5,21,41.55,46.4
24,6,86,5,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,68.0,14,68.0,27.6
21,4,71,1,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50.5,29,48.55,38.6
24,5,76,1,7,2,2,2,0,1,0,1,0,1,0,0,0,0,1,61.0,24,55.89999999999999,33.6
18,7,76,2,6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,76.0,24,68.8,26.6
17,3,51,4,9,0,0,0,1,1,0,1,0,0,1,0,0,0,0,19.5,49,22.049999999999997,71.6
20,4,63,2,5,1,1,1,1,0,1,0,1,0,0,0,0,0,0,47.5,37,51.25,35.8
21,4,73,2,7,2,1,1,0,1,0,0,1,0,0,0,0,0,1,48.5,27,47.14999999999999,41.8
20,3,85,1,7,1,1,1,0,1,0,1,0,0,0,0,1,0,0,49.5,15,47.849999999999994,36.0
17,4,87,0,6,1,1,1,0,1,1,1,1,0,0,0,0,1,0,63.5,13,60.05,23.200000000000003
20,5,70,2,6,2,1,1,0,1,1,0,0,0,0,0,0,0,1,57.0,30,55.5,35.0
18,5,80,1,4,4,3,3,0,1,0,0,0,0,0,0,0,0,0,69.0,20,68.69999999999999,17.0
22,4,71,0,4,1,1,1,0,1,0,0,0,0,1,0,1,0,0,59.5,29,62.05,19.6
21,0,84,1,6,2,2,2,1,1,0,1,0,1,0,0,0,1,0,27.0,16,34.5,40.4
18,2,76,2,6,1,1,1,0,1,0,0,0,0,1,1,0,0,0,36.0,24,40.8,41.6
19,6,77,3,5,2,2,2,0,1,1,0,0,0,1,0,0,0,1,67.5,23,65.25,28.200000000000003
18,2,80,0,4,3,4,4,0,1,1,0,0,1,0,0,0,0,1,48.0,20,53.99999999999999,22.0
20,5,84,2,5,3,3,3,0,1,0,1,0,0,0,1,0,0,0,66.0,16,64.19999999999999,24.4
23,2,82,2,5,3,3,3,0,1,1,1,0,0,1,0,0,1,0,41.0,18,46.7,34.2
18,2,85,5,6,3,3,3,1,1,1,1,0,0,1,1,0,0,0,31.5,15,37.65,50.0
22,4,87,2,5,2,1,1,0,1,0,0,1,0,0,0,0,1,0,59.5,13,59.65,26.200000000000003
19,6,80,0,7,2,1,1,0,1,0,0,1,0,0,0,0,1,0,74.0,20,65.0,25.0
19,4,73,3,5,3,3,3,0,1,0,0,0,0,0,1,0,0,0,49.5,27,52.65,35.8
20,4,69,3,4,3,3,3,1,1,0,1,1,0,0,0,0,0,0,49.5,31,55.05,32.4
18,2,75,0,5,2,1,1,0,1,0,0,1,0,0,0,1,0,0,43.5,25,48.45,29.0
19,1,83,0,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,43.5,17,53.25,18.8
18,3,70,3,9,2,2,2,1,1,0,0,0,0,1,0,0,0,0,32.0,30,30.799999999999997,60.0
25,4,90,2,6,0,1,1,0,1,0,0,0,1,0,0,0,0,1,59.0,10,56.9,30.0
21,3,73,5,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,35.5,27,42.849999999999994,46.8
19,6,81,3,8,2,1,2,1,1,0,0,0,0,1,0,0,0,0,63.5,19,55.24999999999999,41.6
21,2,93,4,5,3,2,2,0,1,0,1,0,1,0,0,0,1,0,40.5,7,46.349999999999994,37.8
20,3,80,3,5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,45.0,20,49.5,36.0
20,6,73,1,4,2,1,1,0,1,0,1,0,1,0,0,0,0,0,73.5,27,71.85,16.799999999999997
22,4,61,4,3,1,1,1,1,1,0,0,0,1,0,0,1,0,0,44.5,39,53.95,34.6
22,2,85,3,5,4,4,3,0,1,0,0,1,0,0,0,1,0,0,39.5,15,45.65,37.0
19,1,84,1,7,2,2,2,1,1,0,1,1,0,0,0,0,0,1,33.0,16,36.3,42.4
19,3,86,3,3,2,2,2,0,0,0,0,0,0,1,1,0,0,0,52.0,14,59.2,23.6
20,2,82,0,5,3,2,2,0,1,0,1,1,0,0,1,0,0,0,47.0,18,50.9,26.200000000000003
17,3,77,0,5,2,2,2,0,1,0,1,1,0,0,0,0,1,0,52.5,23,54.75,25.200000000000003
17,6,75,0,6,2,2,2,0,1,0,0,1,0,0,0,0,1,0,73.5,25,67.05,22.0
24,2,82,1,4,1,2,2,0,1,0,0,0,1,0,1,0,0,0,46.0,18,52.599999999999994,25.2
24,3,89,1,6,3,3,3,0,1,1,0,0,1,0,0,0,1,0,53.5,11,53.05,29.4
20,5,58,4,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,45.0,42,47.099999999999994,47.8
22,4,89,1,4,2,2,2,0,1,1,0,0,1,0,0,0,1,0,65.5,11,66.25,16.4
21,5,79,1,5,3,3,3,0,1,0,0,0,0,0,0,0,0,1,66.5,21,64.55,22.4
27,5,80,2,5,2,3,3,0,1,1,1,1,0,0,0,0,1,0,64.0,20,62.8,26.0
23,3,87,1,4,2,1,1,0,1,0,0,1,0,0,0,0,1,0,56.5,13,59.949999999999996,20.2
20,4,80,2,3,3,3,3,0,1,0,0,0,0,1,0,1,0,0,60.0,20,64.8,19.0
18,4,83,4,8,2,1,1,1,1,0,0,1,0,0,0,1,0,0,45.5,17,42.65,50.8
17,1,68,1,2,1,1,1,1,1,0,1,0,1,0,0,0,0,1,35.0,32,49.7,23.8
21,4,79,2,5,3,2,2,0,1,0,1,0,0,0,0,1,0,0,55.5,21,56.849999999999994,29.4
19,2,86,5,8,1,1,1,1,1,0,0,0,0,1,0,0,1,0,28.0,14,30.4,59.599999999999994
17,3,78,3,4,1,1,1,0,1,1,0,1,0,0,0,0,0,0,46.0,22,52.599999999999994,31.799999999999997
19,3,79,2,5,2,3,3,0,1,1,0,0,0,1,0,0,1,0,47.5,21,51.25,32.4
18,4,83,2,5,1,2,2,0,1,0,0,1,0,0,0,0,0,0,57.5,17,58.25,27.799999999999997
24,4,85,4,1,3,3,3,0,1,0,0,0,1,0,1,0,0,0,60.5,15,69.94999999999999,15.0
22,4,94,1,5,2,2,2,0,1,0,1,1,0,0,0,0,0,1,66.0,6,64.19999999999999,19.4
21,3,85,1,2,1,2,2,0,1,0,1,0,0,1,0,1,0,0,59.5,15,66.85,11.0
24,5,92,0,7,2,2,2,0,1,0,0,0,0,1,1,0,0,0,72.0,8,63.599999999999994,23.200000000000003
21,3,81,1,4,1,1,1,0,1,0,1,0,0,0,0,0,1,0,53.5,19,57.849999999999994,22.6
19,3,63,3,8,0,0,0,1,1,1,0,0,1,0,1,0,0,0,30.5,37,32.15,57.8
24,1,78,0,3,3,2,2,1,1,1,0,1,0,0,0,0,0,1,41.0,22,51.5,20.8
22,4,75,5,6,2,2,2,1,1,1,1,0,0,0,0,0,0,1,42.5,25,45.349999999999994,48.0
18,5,81,1,3,1,1,1,0,1,0,1,0,0,1,0,1,0,0,71.5,19,72.85,11.600000000000001
20,3,79,2,5,2,2,2,0,1,1,0,0,0,1,0,1,0,0,47.5,21,51.25,32.4
19,6,84,3,5,2,2,2,0,1,0,1,1,0,0,1,0,0,0,71.0,16,67.69999999999999,25.4
18,2,76,2,5,2,2,2,0,1,0,0,0,0,1,0,1,0,0,38.0,24,44.599999999999994,36.6
23,4,83,2,5,1,1,1,0,1,1,0,1,0,0,0,0,0,0,57.5,17,58.25,27.799999999999997
25,5,85,1,8,1,0,0,1,1,1,1,1,0,0,0,1,0,0,63.5,15,55.24999999999999,35.0
17,3,82,1,4,1,2,2,0,1,0,0,0,0,0,0,0,1,0,54.0,18,58.199999999999996,22.2
22,2,70,2,5,2,2,2,0,1,1,0,0,0,0,0,0,0,0,35.0,30,42.5,39.0
